"id","hexID","X1","X2","X3","X4","X5","X6","X7","X8","rel_1","rel_2","rel_3","rel_4","rel_5","rel_6","rel_7","rel_8","relMax","absMax","maxLevel","total","antwort"
"ID2235","ID2235",2235,45,31,2,10,0,0,0,0,0.511363636363636,0.352272727272727,0.0227272727272727,0.113636363636364,0,0,0,0,0.511363636363636,45,"1",88,"bolzen"
"ID2236","ID2236",2236,39,18,0,11,0,0,0,0,0.573529411764706,0.264705882352941,0,0.161764705882353,0,0,0,0,0.573529411764706,39,"1",68,"bolzen"
"ID2237","ID2237",2237,62,44,0,11,0,0,1,0,0.525423728813559,0.372881355932203,0,0.0932203389830508,0,0,0.00847457627118644,0,0.525423728813559,62,"1",118,"bolzen"
"ID2238","ID2238",2238,133,72,1,39,1,0,2,0,0.536290322580645,0.290322580645161,0.00403225806451613,0.157258064516129,0.00403225806451613,0,0.00806451612903226,0,0.536290322580645,133,"1",248,"bolzen"
"ID2239","ID2239",2239,772,453,1,211,0,0,2,0,0.536483669214732,0.314801945795691,0.000694927032661571,0.146629603891591,0,0,0.00138985406532314,0,0.536483669214732,772,"1",1439,"bolzen"
"ID2240","ID2240",2240,151,67,0,38,2,0,0,0,0.585271317829457,0.25968992248062,0,0.147286821705426,0.00775193798449612,0,0,0,0.585271317829457,151,"1",258,"bolzen"
"ID2241","ID2241",2241,412,178,1,82,0,0,2,0,0.61037037037037,0.263703703703704,0.00148148148148148,0.121481481481481,0,0,0.00296296296296296,0,0.61037037037037,412,"1",675,"bolzen"
"ID2242","ID2242",2242,1723,933,3,660,1,0,9,1,0.517417417417417,0.28018018018018,0.000900900900900901,0.198198198198198,0.0003003003003003,0,0.0027027027027027,0.0003003003003003,0.517417417417417,1723,"1",3330,"bolzen"
"ID2243","ID2243",2243,1106,615,4,407,0,0,1,1,0.518275538894096,0.288191190253046,0.00187441424554827,0.190721649484536,0,0,0.000468603561387067,0.000468603561387067,0.518275538894096,1106,"1",2134,"bolzen"
"ID2244","ID2244",2244,233,109,0,66,1,0,1,0,0.568292682926829,0.265853658536585,0,0.160975609756098,0.0024390243902439,0,0.0024390243902439,0,0.568292682926829,233,"1",410,"bolzen"
"ID2245","ID2245",2245,87,51,0,15,0,0,0,0,0.568627450980392,0.333333333333333,0,0.0980392156862745,0,0,0,0,0.568627450980392,87,"1",153,"bolzen"
"ID2246","ID2246",2246,158,57,2,28,0,0,1,0,0.642276422764228,0.231707317073171,0.00813008130081301,0.113821138211382,0,0,0.0040650406504065,0,0.642276422764228,158,"1",246,"bolzen"
"ID2247","ID2247",2247,62,28,0,13,0,0,0,0,0.601941747572815,0.271844660194175,0,0.12621359223301,0,0,0,0,0.601941747572815,62,"1",103,"bolzen"
"ID2248","ID2248",2248,85,38,0,15,0,0,0,0,0.615942028985507,0.27536231884058,0,0.108695652173913,0,0,0,0,0.615942028985507,85,"1",138,"bolzen"
"ID2249","ID2249",2249,103,42,1,19,0,0,0,0,0.624242424242424,0.254545454545455,0.00606060606060606,0.115151515151515,0,0,0,0,0.624242424242424,103,"1",165,"bolzen"
"ID2250","ID2250",2250,47,27,1,3,2,0,0,0,0.5875,0.3375,0.0125,0.0375,0.025,0,0,0,0.5875,47,"1",80,"bolzen"
"ID2251","ID2251",2251,41,22,0,9,0,1,0,0,0.561643835616438,0.301369863013699,0,0.123287671232877,0,0.0136986301369863,0,0,0.561643835616438,41,"1",73,"bolzen"
"ID2252","ID2252",2252,77,29,0,7,0,0,0,0,0.68141592920354,0.256637168141593,0,0.0619469026548673,0,0,0,0,0.68141592920354,77,"1",113,"bolzen"
"ID2253","ID2253",2253,114,53,0,13,1,0,0,0,0.629834254143646,0.292817679558011,0,0.0718232044198895,0.00552486187845304,0,0,0,0.629834254143646,114,"1",181,"bolzen"
"ID2254","ID2254",2254,24,8,0,5,0,0,0,0,0.648648648648649,0.216216216216216,0,0.135135135135135,0,0,0,0,0.648648648648649,24,"1",37,"bolzen"
"ID2255","ID2255",2255,12,12,0,1,0,0,0,0,0.48,0.48,0,0.04,0,0,0,0,0.48,12,"1",25,"bolzen"
"ID2256","ID2256",2256,46,35,1,8,0,0,1,0,0.505494505494505,0.384615384615385,0.010989010989011,0.0879120879120879,0,0,0.010989010989011,0,0.505494505494505,46,"1",91,"bolzen"
"ID2257","ID2257",2257,16,11,0,5,0,0,0,0,0.5,0.34375,0,0.15625,0,0,0,0,0.5,16,"1",32,"bolzen"
"ID2258","ID2258",2258,11,8,0,2,0,0,0,0,0.523809523809524,0.380952380952381,0,0.0952380952380952,0,0,0,0,0.523809523809524,11,"1",21,"bolzen"
"ID2259","ID2259",2259,7,13,0,1,0,0,0,0,0.333333333333333,0.619047619047619,0,0.0476190476190476,0,0,0,0,0.619047619047619,13,"2",21,"Fussball spielen"
"ID2260","ID2260",2260,94,89,0,16,1,1,1,0,0.465346534653465,0.440594059405941,0,0.0792079207920792,0.00495049504950495,0.00495049504950495,0.00495049504950495,0,0.465346534653465,94,"1",202,"bolzen"
"ID2261","ID2261",2261,53,39,0,2,0,0,0,1,0.557894736842105,0.410526315789474,0,0.0210526315789474,0,0,0,0.0105263157894737,0.557894736842105,53,"1",95,"bolzen"
"ID2262","ID2262",2262,17,15,0,2,0,0,0,0,0.5,0.441176470588235,0,0.0588235294117647,0,0,0,0,0.5,17,"1",34,"bolzen"
"ID2263","ID2263",2263,25,14,2,3,0,0,0,0,0.568181818181818,0.318181818181818,0.0454545454545455,0.0681818181818182,0,0,0,0,0.568181818181818,25,"1",44,"bolzen"
"ID2264","ID2264",2264,18,14,0,3,0,0,0,0,0.514285714285714,0.4,0,0.0857142857142857,0,0,0,0,0.514285714285714,18,"1",35,"bolzen"
"ID2265","ID2265",2265,22,12,0,6,0,0,0,0,0.55,0.3,0,0.15,0,0,0,0,0.55,22,"1",40,"bolzen"
"ID2266","ID2266",2266,18,21,0,3,0,0,0,0,0.428571428571429,0.5,0,0.0714285714285714,0,0,0,0,0.5,21,"2",42,"Fussball spielen"
"ID2267","ID2267",2267,23,34,0,6,0,0,0,0,0.365079365079365,0.53968253968254,0,0.0952380952380952,0,0,0,0,0.53968253968254,34,"2",63,"Fussball spielen"
"ID2268","ID2268",2268,10,14,0,0,0,0,0,0,0.416666666666667,0.583333333333333,0,0,0,0,0,0,0.583333333333333,14,"2",24,"Fussball spielen"
"ID2269","ID2269",2269,26,30,0,10,0,0,0,0,0.393939393939394,0.454545454545455,0,0.151515151515152,0,0,0,0,0.454545454545455,30,"2",66,"Fussball spielen"
"ID2270","ID2270",2270,23,25,0,8,0,0,0,0,0.410714285714286,0.446428571428571,0,0.142857142857143,0,0,0,0,0.446428571428571,25,"2",56,"Fussball spielen"
"ID2271","ID2271",2271,42,45,0,7,0,0,0,0,0.446808510638298,0.478723404255319,0,0.074468085106383,0,0,0,0,0.478723404255319,45,"2",94,"Fussball spielen"
"ID2272","ID2272",2272,1,5,0,0,0,0,0,0,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0.833333333333333,5,"2",6,"Fussball spielen"
"ID2273","ID2273",2273,16,22,0,5,0,0,0,0,0.372093023255814,0.511627906976744,0,0.116279069767442,0,0,0,0,0.511627906976744,22,"2",43,"Fussball spielen"
"ID2274","ID2274",2274,21,40,0,4,1,1,0,0,0.313432835820896,0.597014925373134,0,0.0597014925373134,0.0149253731343284,0.0149253731343284,0,0,0.597014925373134,40,"2",67,"Fussball spielen"
"ID2275","ID2275",2275,128,136,1,26,1,0,0,0,0.438356164383562,0.465753424657534,0.00342465753424658,0.089041095890411,0.00342465753424658,0,0,0,0.465753424657534,136,"2",292,"Fussball spielen"
"ID2276","ID2276",2276,129,82,3,35,2,1,4,0,0.50390625,0.3203125,0.01171875,0.13671875,0.0078125,0.00390625,0.015625,0,0.50390625,129,"1",256,"bolzen"
"ID2277","ID2277",2277,273,169,3,58,0,3,4,0,0.535294117647059,0.331372549019608,0.00588235294117647,0.113725490196078,0,0.00588235294117647,0.00784313725490196,0,0.535294117647059,273,"1",510,"bolzen"
"ID2278","ID2278",2278,49,31,1,13,0,0,2,0,0.510416666666667,0.322916666666667,0.0104166666666667,0.135416666666667,0,0,0.0208333333333333,0,0.510416666666667,49,"1",96,"bolzen"
"ID2279","ID2279",2279,81,34,0,14,0,0,0,0,0.627906976744186,0.263565891472868,0,0.108527131782946,0,0,0,0,0.627906976744186,81,"1",129,"bolzen"
"ID2280","ID2280",2280,164,73,1,56,1,0,1,0,0.554054054054054,0.246621621621622,0.00337837837837838,0.189189189189189,0.00337837837837838,0,0.00337837837837838,0,0.554054054054054,164,"1",296,"bolzen"
"ID2281","ID2281",2281,464,242,0,154,0,1,3,0,0.537037037037037,0.280092592592593,0,0.178240740740741,0,0.00115740740740741,0.00347222222222222,0,0.537037037037037,464,"1",864,"bolzen"
"ID2282","ID2282",2282,114,52,0,21,0,0,0,0,0.609625668449198,0.27807486631016,0,0.112299465240642,0,0,0,0,0.609625668449198,114,"1",187,"bolzen"
"ID2283","ID2283",2283,141,39,0,21,0,0,0,0,0.701492537313433,0.194029850746269,0,0.104477611940299,0,0,0,0,0.701492537313433,141,"1",201,"bolzen"
"ID2284","ID2284",2284,157,60,0,34,0,0,0,0,0.625498007968127,0.239043824701195,0,0.135458167330677,0,0,0,0,0.625498007968127,157,"1",251,"bolzen"
"ID2285","ID2285",2285,237,119,0,60,1,0,1,0,0.566985645933014,0.284688995215311,0,0.143540669856459,0.00239234449760766,0,0.00239234449760766,0,0.566985645933014,237,"1",418,"bolzen"
"ID2286","ID2286",2286,84,44,1,20,0,0,0,0,0.563758389261745,0.295302013422819,0.00671140939597315,0.134228187919463,0,0,0,0,0.563758389261745,84,"1",149,"bolzen"
"ID2287","ID2287",2287,43,23,0,14,0,1,0,0,0.530864197530864,0.283950617283951,0,0.172839506172839,0,0.0123456790123457,0,0,0.530864197530864,43,"1",81,"bolzen"
"ID2288","ID2288",2288,84,36,0,17,0,0,1,0,0.608695652173913,0.260869565217391,0,0.123188405797101,0,0,0.0072463768115942,0,0.608695652173913,84,"1",138,"bolzen"
"ID2289","ID2289",2289,147,55,0,17,1,0,0,1,0.665158371040724,0.248868778280543,0,0.0769230769230769,0.00452488687782805,0,0,0.00452488687782805,0.665158371040724,147,"1",221,"bolzen"
"ID2290","ID2290",2290,104,28,0,11,1,0,0,0,0.722222222222222,0.194444444444444,0,0.0763888888888889,0.00694444444444444,0,0,0,0.722222222222222,104,"1",144,"bolzen"
"ID2291","ID2291",2291,80,44,0,15,0,0,0,0,0.575539568345324,0.316546762589928,0,0.107913669064748,0,0,0,0,0.575539568345324,80,"1",139,"bolzen"
"ID2292","ID2292",2292,68,27,0,11,0,0,0,0,0.641509433962264,0.254716981132075,0,0.10377358490566,0,0,0,0,0.641509433962264,68,"1",106,"bolzen"
"ID2293","ID2293",2293,80,31,0,14,0,0,1,0,0.634920634920635,0.246031746031746,0,0.111111111111111,0,0,0.00793650793650794,0,0.634920634920635,80,"1",126,"bolzen"
"ID2294","ID2294",2294,363,189,1,63,1,0,2,0,0.586429725363489,0.305331179321486,0.00161550888529887,0.101777059773829,0.00161550888529887,0,0.00323101777059774,0,0.586429725363489,363,"1",619,"bolzen"
"ID2295","ID2295",2295,365,148,0,70,0,1,0,0,0.625,0.253424657534247,0,0.11986301369863,0,0.00171232876712329,0,0,0.625,365,"1",584,"bolzen"
"ID2296","ID2296",2296,48,18,0,11,0,0,0,0,0.623376623376623,0.233766233766234,0,0.142857142857143,0,0,0,0,0.623376623376623,48,"1",77,"bolzen"
"ID2297","ID2297",2297,23,13,0,4,0,1,1,0,0.547619047619048,0.30952380952381,0,0.0952380952380952,0,0.0238095238095238,0.0238095238095238,0,0.547619047619048,23,"1",42,"bolzen"
"ID2298","ID2298",2298,15,15,0,6,0,0,0,0,0.416666666666667,0.416666666666667,0,0.166666666666667,0,0,0,0,0.416666666666667,15,"1",36,"bolzen"
"ID2299","ID2299",2299,9,7,0,2,0,0,0,0,0.5,0.388888888888889,0,0.111111111111111,0,0,0,0,0.5,9,"1",18,"bolzen"
"ID2300","ID2300",2300,28,17,0,2,0,0,0,1,0.583333333333333,0.354166666666667,0,0.0416666666666667,0,0,0,0.0208333333333333,0.583333333333333,28,"1",48,"bolzen"
"ID2301","ID2301",2301,21,8,0,2,0,0,0,0,0.67741935483871,0.258064516129032,0,0.0645161290322581,0,0,0,0,0.67741935483871,21,"1",31,"bolzen"
"ID2302","ID2302",2302,8,12,0,5,0,1,0,0,0.307692307692308,0.461538461538462,0,0.192307692307692,0,0.0384615384615385,0,0,0.461538461538462,12,"2",26,"Fussball spielen"
"ID2303","ID2303",2303,13,14,0,0,0,0,0,0,0.481481481481481,0.518518518518518,0,0,0,0,0,0,0.518518518518518,14,"2",27,"Fussball spielen"
"ID2304","ID2304",2304,16,11,1,0,1,0,0,0,0.551724137931034,0.379310344827586,0.0344827586206897,0,0.0344827586206897,0,0,0,0.551724137931034,16,"1",29,"bolzen"
"ID2305","ID2305",2305,35,17,0,1,0,0,0,0,0.660377358490566,0.320754716981132,0,0.0188679245283019,0,0,0,0,0.660377358490566,35,"1",53,"bolzen"
"ID2306","ID2306",2306,9,11,0,4,0,0,0,0,0.375,0.458333333333333,0,0.166666666666667,0,0,0,0,0.458333333333333,11,"2",24,"Fussball spielen"
"ID2307","ID2307",2307,23,34,0,7,0,0,0,0,0.359375,0.53125,0,0.109375,0,0,0,0,0.53125,34,"2",64,"Fussball spielen"
"ID2308","ID2308",2308,6,10,0,1,0,0,0,0,0.352941176470588,0.588235294117647,0,0.0588235294117647,0,0,0,0,0.588235294117647,10,"2",17,"Fussball spielen"
"ID2309","ID2309",2309,14,17,0,1,0,0,0,0,0.4375,0.53125,0,0.03125,0,0,0,0,0.53125,17,"2",32,"Fussball spielen"
"ID2310","ID2310",2310,14,16,0,4,0,0,0,0,0.411764705882353,0.470588235294118,0,0.117647058823529,0,0,0,0,0.470588235294118,16,"2",34,"Fussball spielen"
"ID2311","ID2311",2311,26,20,0,6,0,0,0,0,0.5,0.384615384615385,0,0.115384615384615,0,0,0,0,0.5,26,"1",52,"bolzen"
"ID2312","ID2312",2312,13,14,0,3,0,0,0,0,0.433333333333333,0.466666666666667,0,0.1,0,0,0,0,0.466666666666667,14,"2",30,"Fussball spielen"
"ID2313","ID2313",2313,15,19,1,1,0,0,0,0,0.416666666666667,0.527777777777778,0.0277777777777778,0.0277777777777778,0,0,0,0,0.527777777777778,19,"2",36,"Fussball spielen"
"ID2314","ID2314",2314,17,14,0,1,0,0,0,0,0.53125,0.4375,0,0.03125,0,0,0,0,0.53125,17,"1",32,"bolzen"
"ID2315","ID2315",2315,23,24,0,5,0,0,1,0,0.433962264150943,0.452830188679245,0,0.0943396226415094,0,0,0.0188679245283019,0,0.452830188679245,24,"2",53,"Fussball spielen"
"ID2316","ID2316",2316,12,19,0,2,0,0,0,0,0.363636363636364,0.575757575757576,0,0.0606060606060606,0,0,0,0,0.575757575757576,19,"2",33,"Fussball spielen"
"ID2317","ID2317",2317,5,9,0,1,0,0,0,0,0.333333333333333,0.6,0,0.0666666666666667,0,0,0,0,0.6,9,"2",15,"Fussball spielen"
"ID2318","ID2318",2318,12,13,1,2,0,0,0,0,0.428571428571429,0.464285714285714,0.0357142857142857,0.0714285714285714,0,0,0,0,0.464285714285714,13,"2",28,"Fussball spielen"
"ID2319","ID2319",2319,97,60,1,17,0,1,1,0,0.548022598870056,0.338983050847458,0.00564971751412429,0.096045197740113,0,0.00564971751412429,0.00564971751412429,0,0.548022598870056,97,"1",177,"bolzen"
"ID2320","ID2320",2320,174,88,0,43,0,1,1,0,0.566775244299674,0.286644951140065,0,0.140065146579805,0,0.00325732899022801,0.00325732899022801,0,0.566775244299674,174,"1",307,"bolzen"
"ID2321","ID2321",2321,102,67,0,28,0,1,1,1,0.51,0.335,0,0.14,0,0.005,0.005,0.005,0.51,102,"1",200,"bolzen"
"ID2322","ID2322",2322,56,24,0,8,0,0,2,0,0.622222222222222,0.266666666666667,0,0.0888888888888889,0,0,0.0222222222222222,0,0.622222222222222,56,"1",90,"bolzen"
"ID2323","ID2323",2323,60,36,2,15,0,3,0,0,0.517241379310345,0.310344827586207,0.0172413793103448,0.129310344827586,0,0.0258620689655172,0,0,0.517241379310345,60,"1",116,"bolzen"
"ID2324","ID2324",2324,69,29,0,9,0,1,0,0,0.638888888888889,0.268518518518519,0,0.0833333333333333,0,0.00925925925925926,0,0,0.638888888888889,69,"1",108,"bolzen"
"ID2325","ID2325",2325,164,75,1,31,0,0,0,0,0.605166051660517,0.276752767527675,0.003690036900369,0.114391143911439,0,0,0,0,0.605166051660517,164,"1",271,"bolzen"
"ID2326","ID2326",2326,62,35,1,6,0,1,1,0,0.584905660377358,0.330188679245283,0.00943396226415094,0.0566037735849057,0,0.00943396226415094,0.00943396226415094,0,0.584905660377358,62,"1",106,"bolzen"
"ID2327","ID2327",2327,172,45,0,26,0,0,1,1,0.702040816326531,0.183673469387755,0,0.106122448979592,0,0,0.00408163265306122,0.00408163265306122,0.702040816326531,172,"1",245,"bolzen"
"ID2328","ID2328",2328,34,26,0,7,0,0,0,0,0.507462686567164,0.388059701492537,0,0.104477611940299,0,0,0,0,0.507462686567164,34,"1",67,"bolzen"
"ID2329","ID2329",2329,48,28,0,11,0,0,0,0,0.551724137931034,0.32183908045977,0,0.126436781609195,0,0,0,0,0.551724137931034,48,"1",87,"bolzen"
"ID2330","ID2330",2330,39,18,0,11,0,0,0,0,0.573529411764706,0.264705882352941,0,0.161764705882353,0,0,0,0,0.573529411764706,39,"1",68,"bolzen"
"ID2331","ID2331",2331,37,19,0,5,0,0,0,0,0.60655737704918,0.311475409836066,0,0.0819672131147541,0,0,0,0,0.60655737704918,37,"1",61,"bolzen"
"ID2332","ID2332",2332,81,35,0,12,0,0,0,0,0.6328125,0.2734375,0,0.09375,0,0,0,0,0.6328125,81,"1",128,"bolzen"
"ID2333","ID2333",2333,55,26,0,12,0,0,1,0,0.585106382978723,0.276595744680851,0,0.127659574468085,0,0,0.0106382978723404,0,0.585106382978723,55,"1",94,"bolzen"
"ID2334","ID2334",2334,71,21,0,10,0,1,1,0,0.682692307692308,0.201923076923077,0,0.0961538461538462,0,0.00961538461538462,0.00961538461538462,0,0.682692307692308,71,"1",104,"bolzen"
"ID2335","ID2335",2335,113,56,0,26,0,0,0,0,0.57948717948718,0.287179487179487,0,0.133333333333333,0,0,0,0,0.57948717948718,113,"1",195,"bolzen"
"ID2336","ID2336",2336,349,144,0,83,0,0,2,0,0.603806228373702,0.249134948096886,0,0.143598615916955,0,0,0.00346020761245675,0,0.603806228373702,349,"1",578,"bolzen"
"ID2337","ID2337",2337,287,123,0,65,0,0,0,1,0.602941176470588,0.258403361344538,0,0.136554621848739,0,0,0,0.00210084033613445,0.602941176470588,287,"1",476,"bolzen"
"ID2338","ID2338",2338,309,134,1,65,0,0,1,0,0.605882352941176,0.262745098039216,0.00196078431372549,0.127450980392157,0,0,0.00196078431372549,0,0.605882352941176,309,"1",510,"bolzen"
"ID2339","ID2339",2339,145,56,1,26,0,0,1,0,0.633187772925764,0.244541484716157,0.00436681222707424,0.11353711790393,0,0,0.00436681222707424,0,0.633187772925764,145,"1",229,"bolzen"
"ID2340","ID2340",2340,105,42,0,10,0,0,1,0,0.664556962025316,0.265822784810127,0,0.0632911392405063,0,0,0.00632911392405063,0,0.664556962025316,105,"1",158,"bolzen"
"ID2341","ID2341",2341,56,36,0,6,0,0,0,0,0.571428571428571,0.36734693877551,0,0.0612244897959184,0,0,0,0,0.571428571428571,56,"1",98,"bolzen"
"ID2342","ID2342",2342,23,9,0,3,0,0,0,1,0.638888888888889,0.25,0,0.0833333333333333,0,0,0,0.0277777777777778,0.638888888888889,23,"1",36,"bolzen"
"ID2343","ID2343",2343,13,9,0,1,0,0,0,0,0.565217391304348,0.391304347826087,0,0.0434782608695652,0,0,0,0,0.565217391304348,13,"1",23,"bolzen"
"ID2344","ID2344",2344,25,19,0,1,0,0,0,0,0.555555555555556,0.422222222222222,0,0.0222222222222222,0,0,0,0,0.555555555555556,25,"1",45,"bolzen"
"ID2345","ID2345",2345,45,34,0,7,0,0,0,0,0.523255813953488,0.395348837209302,0,0.0813953488372093,0,0,0,0,0.523255813953488,45,"1",86,"bolzen"
"ID2346","ID2346",2346,62,44,1,5,0,0,0,0,0.553571428571429,0.392857142857143,0.00892857142857143,0.0446428571428571,0,0,0,0,0.553571428571429,62,"1",112,"bolzen"
"ID2347","ID2347",2347,25,25,0,2,0,0,0,0,0.480769230769231,0.480769230769231,0,0.0384615384615385,0,0,0,0,0.480769230769231,25,"1",52,"bolzen"
"ID2348","ID2348",2348,47,27,0,5,0,0,0,1,0.5875,0.3375,0,0.0625,0,0,0,0.0125,0.5875,47,"1",80,"bolzen"
"ID2349","ID2349",2349,9,16,0,0,2,0,2,1,0.3,0.533333333333333,0,0,0.0666666666666667,0,0.0666666666666667,0.0333333333333333,0.533333333333333,16,"2",30,"Fussball spielen"
"ID2350","ID2350",2350,15,9,0,2,0,0,0,0,0.576923076923077,0.346153846153846,0,0.0769230769230769,0,0,0,0,0.576923076923077,15,"1",26,"bolzen"
"ID2351","ID2351",2351,10,5,0,1,0,0,0,0,0.625,0.3125,0,0.0625,0,0,0,0,0.625,10,"1",16,"bolzen"
"ID2352","ID2352",2352,26,23,0,1,0,0,0,0,0.52,0.46,0,0.02,0,0,0,0,0.52,26,"1",50,"bolzen"
"ID2353","ID2353",2353,19,21,0,5,0,0,0,0,0.422222222222222,0.466666666666667,0,0.111111111111111,0,0,0,0,0.466666666666667,21,"2",45,"Fussball spielen"
"ID2354","ID2354",2354,14,14,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,14,"1",28,"bolzen"
"ID2355","ID2355",2355,90,118,1,8,1,0,0,0,0.412844036697248,0.541284403669725,0.00458715596330275,0.036697247706422,0.00458715596330275,0,0,0,0.541284403669725,118,"2",218,"Fussball spielen"
"ID2356","ID2356",2356,20,16,0,1,0,0,0,0,0.540540540540541,0.432432432432432,0,0.027027027027027,0,0,0,0,0.540540540540541,20,"1",37,"bolzen"
"ID2357","ID2357",2357,20,24,0,2,0,0,0,0,0.434782608695652,0.521739130434783,0,0.0434782608695652,0,0,0,0,0.521739130434783,24,"2",46,"Fussball spielen"
"ID2358","ID2358",2358,10,19,0,4,0,0,0,0,0.303030303030303,0.575757575757576,0,0.121212121212121,0,0,0,0,0.575757575757576,19,"2",33,"Fussball spielen"
"ID2359","ID2359",2359,22,24,0,5,0,0,0,0,0.431372549019608,0.470588235294118,0,0.0980392156862745,0,0,0,0,0.470588235294118,24,"2",51,"Fussball spielen"
"ID2360","ID2360",2360,61,87,0,8,0,0,0,0,0.391025641025641,0.557692307692308,0,0.0512820512820513,0,0,0,0,0.557692307692308,87,"2",156,"Fussball spielen"
"ID2361","ID2361",2361,9,18,0,4,0,0,1,0,0.28125,0.5625,0,0.125,0,0,0.03125,0,0.5625,18,"2",32,"Fussball spielen"
"ID2362","ID2362",2362,14,22,0,1,0,0,0,0,0.378378378378378,0.594594594594595,0,0.027027027027027,0,0,0,0,0.594594594594595,22,"2",37,"Fussball spielen"
"ID2363","ID2363",2363,51,38,1,21,1,1,1,0,0.447368421052632,0.333333333333333,0.0087719298245614,0.184210526315789,0.0087719298245614,0.0087719298245614,0.0087719298245614,0,0.447368421052632,51,"1",114,"bolzen"
"ID2364","ID2364",2364,55,47,0,34,1,0,0,1,0.398550724637681,0.340579710144928,0,0.246376811594203,0.0072463768115942,0,0,0.0072463768115942,0.398550724637681,55,"1",138,"bolzen"
"ID2365","ID2365",2365,192,146,3,51,3,0,5,1,0.478802992518703,0.364089775561097,0.00748129675810474,0.127182044887781,0.00748129675810474,0,0.0124688279301746,0.00249376558603491,0.478802992518703,192,"1",401,"bolzen"
"ID2366","ID2366",2366,82,43,1,23,0,1,1,0,0.543046357615894,0.28476821192053,0.00662251655629139,0.152317880794702,0,0.00662251655629139,0.00662251655629139,0,0.543046357615894,82,"1",151,"bolzen"
"ID2367","ID2367",2367,109,45,0,22,0,0,0,0,0.619318181818182,0.255681818181818,0,0.125,0,0,0,0,0.619318181818182,109,"1",176,"bolzen"
"ID2368","ID2368",2368,257,109,3,40,0,0,5,0,0.620772946859903,0.263285024154589,0.0072463768115942,0.0966183574879227,0,0,0.0120772946859903,0,0.620772946859903,257,"1",414,"bolzen"
"ID2369","ID2369",2369,64,20,0,6,0,0,1,0,0.703296703296703,0.21978021978022,0,0.0659340659340659,0,0,0.010989010989011,0,0.703296703296703,64,"1",91,"bolzen"
"ID2370","ID2370",2370,204,102,0,42,0,0,0,0,0.586206896551724,0.293103448275862,0,0.120689655172414,0,0,0,0,0.586206896551724,204,"1",348,"bolzen"
"ID2371","ID2371",2371,223,136,2,62,0,0,0,0,0.527186761229314,0.321513002364066,0.00472813238770686,0.146572104018913,0,0,0,0,0.527186761229314,223,"1",423,"bolzen"
"ID2372","ID2372",2372,61,34,1,13,1,0,0,0,0.554545454545455,0.309090909090909,0.00909090909090909,0.118181818181818,0.00909090909090909,0,0,0,0.554545454545455,61,"1",110,"bolzen"
"ID2373","ID2373",2373,25,10,0,3,0,0,0,0,0.657894736842105,0.263157894736842,0,0.0789473684210526,0,0,0,0,0.657894736842105,25,"1",38,"bolzen"
