"id","hexID","X121","X122","X123","X124","X125","X127","X128","X129","X130","X131","X134","X135","X136","X139","X140","X141","X142","X143","X144","X9999","rel_121","rel_122","rel_123","rel_124","rel_125","rel_127","rel_128","rel_129","rel_130","rel_131","rel_134","rel_135","rel_136","rel_139","rel_140","rel_141","rel_142","rel_143","rel_144","rel_9999","relMax","absMax","maxLevel","total","antwort"
"ID2328","ID2328",2328,81,1,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.852631578947368,0.0105263157894737,0,0,0,0.0631578947368421,0,0.0736842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0.852631578947368,81,"121",95,"Schluckauf"
"ID2329","ID2329",2329,163,0,0,0,0,15,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0.835897435897436,0,0,0,0,0.0769230769230769,0.00512820512820513,0.0820512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0.835897435897436,163,"121",195,"Schluckauf"
"ID2330","ID2330",2330,437,2,0,0,0,51,7,42,1,0,0,0,0,0,0,0,0,3,0,0,0.804788213627993,0.00368324125230203,0,0,0,0.0939226519337017,0.0128913443830571,0.0773480662983425,0.00184162062615101,0,0,0,0,0,0,0,0,0.00552486187845304,0,0,0.804788213627993,437,"121",543,"Schluckauf"
"ID2331","ID2331",2331,320,1,0,0,0,35,9,25,0,0,0,0,0,0,0,1,1,0,0,0,0.816326530612245,0.00255102040816327,0,0,0,0.0892857142857143,0.0229591836734694,0.0637755102040816,0,0,0,0,0,0,0,0.00255102040816327,0.00255102040816327,0,0,0,0.816326530612245,320,"121",392,"Schluckauf"
"ID2332","ID2332",2332,378,2,0,1,0,33,4,32,1,2,0,0,1,0,0,1,0,0,0,0,0.830769230769231,0.0043956043956044,0,0.0021978021978022,0,0.0725274725274725,0.00879120879120879,0.0703296703296703,0.0021978021978022,0.0043956043956044,0,0,0.0021978021978022,0,0,0.0021978021978022,0,0,0,0,0.830769230769231,378,"121",455,"Schluckauf"
"ID2333","ID2333",2333,269,0,0,0,0,30,4,32,0,0,0,0,0,0,0,0,0,1,0,0,0.800595238095238,0,0,0,0,0.0892857142857143,0.0119047619047619,0.0952380952380952,0,0,0,0,0,0,0,0,0,0.00297619047619048,0,0,0.800595238095238,269,"121",336,"Schluckauf"
"ID2334","ID2334",2334,123,2,0,0,0,22,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0.759259259259259,0.0123456790123457,0,0,0,0.135802469135802,0.0123456790123457,0.0802469135802469,0,0,0,0,0,0,0,0,0,0,0,0,0.759259259259259,123,"121",162,"Schluckauf"
"ID2335","ID2335",2335,85,3,0,0,2,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.825242718446602,0.029126213592233,0,0,0.0194174757281553,0.0485436893203883,0.029126213592233,0.0485436893203883,0,0,0,0,0,0,0,0,0,0,0,0,0.825242718446602,85,"121",103,"Schluckauf"
"ID2336","ID2336",2336,24,2,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,0.0526315789473684,0,0,0,0.131578947368421,0.0263157894736842,0.131578947368421,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,24,"121",38,"Schluckauf"
"ID2337","ID2337",2337,19,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.826086956521739,0.0434782608695652,0,0,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0.826086956521739,19,"121",23,"Schluckauf"
"ID2338","ID2338",2338,20,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.869565217391304,0,0,0,0,0.0869565217391304,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0.869565217391304,20,"121",23,"Schluckauf"
"ID2339","ID2339",2339,65,5,0,0,0,7,3,9,2,0,0,0,0,0,0,1,0,0,0,0,0.706521739130435,0.0543478260869565,0,0,0,0.0760869565217391,0.0326086956521739,0.0978260869565217,0.0217391304347826,0,0,0,0,0,0,0.0108695652173913,0,0,0,0,0.706521739130435,65,"121",92,"Schluckauf"
"ID2340","ID2340",2340,78,6,0,0,0,11,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0.715596330275229,0.055045871559633,0,0,0,0.100917431192661,0.055045871559633,0.073394495412844,0,0,0,0,0,0,0,0,0,0,0,0,0.715596330275229,78,"121",109,"Schluckauf"
"ID2341","ID2341",2341,31,3,0,0,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0.704545454545455,0.0681818181818182,0,0,0,0.113636363636364,0,0.0909090909090909,0,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,0.704545454545455,31,"121",44,"Schluckauf"
"ID2342","ID2342",2342,29,1,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.659090909090909,0.0227272727272727,0,0,0,0.181818181818182,0.0909090909090909,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0.659090909090909,29,"121",44,"Schluckauf"
"ID2343","ID2343",2343,10,2,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0.526315789473684,0.105263157894737,0,0,0,0.0526315789473684,0,0.105263157894737,0.0526315789473684,0,0,0.105263157894737,0,0,0,0,0,0,0,0.0526315789473684,0.526315789473684,10,"121",19,"Schluckauf"
"ID2344","ID2344",2344,19,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730769230769231,0.115384615384615,0,0,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730769230769231,19,"121",26,"Schluckauf"
"ID2345","ID2345",2345,10,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,0.0714285714285714,0,0,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10,"121",14,"Schluckauf"
"ID2346","ID2346",2346,31,6,1,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.63265306122449,0.122448979591837,0.0204081632653061,0,0,0.142857142857143,0,0.0816326530612245,0,0,0,0,0,0,0,0,0,0,0,0,0.63265306122449,31,"121",49,"Schluckauf"
"ID2347","ID2347",2347,25,3,0,0,0,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.641025641025641,0.0769230769230769,0,0,0,0.102564102564103,0.0256410256410256,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.641025641025641,25,"121",39,"Schluckauf"
"ID2348","ID2348",2348,17,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.548387096774194,0,0,0,0,0.161290322580645,0.0967741935483871,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0.548387096774194,17,"121",31,"Schluckauf"
"ID2349","ID2349",2349,143,15,0,0,0,24,9,21,4,0,0,0,0,0,0,0,0,0,0,0,0.662037037037037,0.0694444444444444,0,0,0,0.111111111111111,0.0416666666666667,0.0972222222222222,0.0185185185185185,0,0,0,0,0,0,0,0,0,0,0,0.662037037037037,143,"121",216,"Schluckauf"
"ID2350","ID2350",2350,20,0,1,0,0,7,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0.0294117647058824,0,0,0.205882352941176,0.0588235294117647,0.0294117647058824,0.0588235294117647,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0.588235294117647,20,"121",34,"Schluckauf"
"ID2351","ID2351",2351,28,5,0,0,0,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0.636363636363636,0.113636363636364,0,0,0,0.113636363636364,0.0681818181818182,0.0454545454545455,0,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,0.636363636363636,28,"121",44,"Schluckauf"
"ID2352","ID2352",2352,12,5,0,0,0,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0.375,0.15625,0,0,0,0.125,0.09375,0.21875,0.03125,0,0,0,0,0,0,0,0,0,0,0,0.375,12,"121",32,"Schluckauf"
"ID2353","ID2353",2353,33,7,0,0,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0.673469387755102,0.142857142857143,0,0,0,0.0408163265306122,0.0612244897959184,0.0612244897959184,0,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,0.673469387755102,33,"121",49,"Schluckauf"
"ID2354","ID2354",2354,92,33,0,0,0,18,6,21,1,0,0,0,0,0,0,0,0,0,0,0,0.538011695906433,0.192982456140351,0,0,0,0.105263157894737,0.0350877192982456,0.12280701754386,0.00584795321637427,0,0,0,0,0,0,0,0,0,0,0,0.538011695906433,92,"121",171,"Schluckauf"
"ID2355","ID2355",2355,17,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.566666666666667,0.233333333333333,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.566666666666667,17,"121",30,"Schluckauf"
"ID2356","ID2356",2356,16,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.592592592592593,0.259259259259259,0,0,0,0.0740740740740741,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0.592592592592593,16,"121",27,"Schluckauf"
"ID2357","ID2357",2357,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,7,"121",12,"Schluckauf"
"ID2358","ID2358",2358,77,0,0,0,1,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0.01,0.15,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.77,77,"121",100,"Schluckauf"
"ID2359","ID2359",2359,107,1,0,0,0,15,0,14,0,0,1,1,1,0,0,0,0,0,0,0,0.764285714285714,0.00714285714285714,0,0,0,0.107142857142857,0,0.1,0,0,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,0,0,0,0,0,0,0.764285714285714,107,"121",140,"Schluckauf"
"ID2360","ID2360",2360,364,0,0,0,0,41,2,34,0,0,0,1,0,0,0,0,0,0,0,0,0.823529411764706,0,0,0,0,0.0927601809954751,0.00452488687782805,0.0769230769230769,0,0,0,0.00226244343891403,0,0,0,0,0,0,0,0,0.823529411764706,364,"121",442,"Schluckauf"
"ID2361","ID2361",2361,97,0,0,0,0,13,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.829059829059829,0,0,0,0,0.111111111111111,0.00854700854700855,0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0.829059829059829,97,"121",117,"Schluckauf"
"ID2362","ID2362",2362,124,1,0,0,1,13,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0.794871794871795,0.00641025641025641,0,0,0.00641025641025641,0.0833333333333333,0.00641025641025641,0.0961538461538462,0,0,0,0.00641025641025641,0,0,0,0,0,0,0,0,0.794871794871795,124,"121",156,"Schluckauf"
"ID2363","ID2363",2363,295,2,0,0,0,44,2,34,0,0,0,0,0,0,0,0,0,0,1,0,0.78042328042328,0.00529100529100529,0,0,0,0.116402116402116,0.00529100529100529,0.0899470899470899,0,0,0,0,0,0,0,0,0,0,0.00264550264550265,0,0.78042328042328,295,"121",378,"Schluckauf"
"ID2364","ID2364",2364,88,0,0,0,1,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.838095238095238,0,0,0,0.00952380952380952,0.0857142857142857,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.838095238095238,88,"121",105,"Schluckauf"
"ID2365","ID2365",2365,247,1,1,0,0,32,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0.815181518151815,0.0033003300330033,0.0033003300330033,0,0,0.105610561056106,0.0099009900990099,0.0594059405940594,0.0033003300330033,0,0,0,0,0,0,0,0,0,0,0,0.815181518151815,247,"121",303,"Schluckauf"
"ID2366","ID2366",2366,300,1,1,0,0,26,0,21,1,0,0,1,0,0,0,0,0,1,0,0,0.852272727272727,0.00284090909090909,0.00284090909090909,0,0,0.0738636363636364,0,0.0596590909090909,0.00284090909090909,0,0,0.00284090909090909,0,0,0,0,0,0.00284090909090909,0,0,0.852272727272727,300,"121",352,"Schluckauf"
"ID2367","ID2367",2367,87,1,0,0,0,13,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0.798165137614679,0.00917431192660551,0,0,0,0.119266055045872,0,0.055045871559633,0.00917431192660551,0,0,0,0,0,0,0,0,0.00917431192660551,0,0,0.798165137614679,87,"121",109,"Schluckauf"
"ID2368","ID2368",2368,37,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.787234042553192,0,0.0212765957446809,0,0,0.106382978723404,0,0.0851063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0.787234042553192,37,"121",47,"Schluckauf"
"ID2369","ID2369",2369,151,0,0,0,0,18,1,17,0,0,0,1,0,0,0,0,0,1,0,0,0.798941798941799,0,0,0,0,0.0952380952380952,0.00529100529100529,0.0899470899470899,0,0,0,0.00529100529100529,0,0,0,0,0,0.00529100529100529,0,0,0.798941798941799,151,"121",189,"Schluckauf"
"ID2370","ID2370",2370,58,2,0,0,1,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0.783783783783784,0.027027027027027,0,0,0.0135135135135135,0.0810810810810811,0,0.0810810810810811,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0.783783783783784,58,"121",74,"Schluckauf"
"ID2371","ID2371",2371,222,1,1,0,1,24,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0.837735849056604,0.00377358490566038,0.00377358490566038,0,0.00377358490566038,0.0905660377358491,0.00377358490566038,0.0528301886792453,0.00377358490566038,0,0,0,0,0,0,0,0,0,0,0,0.837735849056604,222,"121",265,"Schluckauf"
"ID2372","ID2372",2372,503,4,0,0,1,57,3,39,1,0,0,1,0,0,0,0,1,0,0,0,0.824590163934426,0.00655737704918033,0,0,0.00163934426229508,0.0934426229508197,0.00491803278688525,0.0639344262295082,0.00163934426229508,0,0,0.00163934426229508,0,0,0,0,0.00163934426229508,0,0,0,0.824590163934426,503,"121",610,"Schluckauf"
"ID2373","ID2373",2373,695,3,0,0,1,91,7,73,1,0,0,0,0,1,0,0,0,0,1,0,0.79610538373425,0.00343642611683849,0,0,0.0011454753722795,0.104238258877434,0.00801832760595647,0.0836197021764032,0.0011454753722795,0,0,0,0,0.0011454753722795,0,0,0,0,0.0011454753722795,0,0.79610538373425,695,"121",873,"Schluckauf"
"ID2374","ID2374",2374,7522,37,13,2,20,839,44,671,19,2,0,7,3,0,1,0,1,3,3,1,0.818676534610361,0.00402699172834131,0.00141488898563343,0.00021767522855899,0.0021767522855899,0.0913147583804963,0.00478885502829778,0.0730300391815411,0.0020679146713104,0.00021767522855899,0,0.000761863299956465,0.000326512842838485,0,0.000108837614279495,0,0.000108837614279495,0.000326512842838485,0.000326512842838485,0.000108837614279495,0.818676534610361,7522,"121",9188,"Schluckauf"
"ID2375","ID2375",2375,1880,9,2,1,10,214,12,162,7,2,1,2,0,0,0,0,0,3,0,1,0.815264527320035,0.00390286209887251,0.000867302688638335,0.000433651344319167,0.00433651344319167,0.0928013876843018,0.00520381613183001,0.0702515177797051,0.00303555941023417,0.000867302688638335,0.000433651344319167,0.000867302688638335,0,0,0,0,0,0.0013009540329575,0,0.000433651344319167,0.815264527320035,1880,"121",2306,"Schluckauf"
"ID2376","ID2376",2376,406,2,0,0,1,58,4,40,1,0,0,1,0,1,0,0,0,0,1,0,0.788349514563107,0.00388349514563107,0,0,0.00194174757281553,0.112621359223301,0.00776699029126214,0.0776699029126214,0.00194174757281553,0,0,0.00194174757281553,0,0.00194174757281553,0,0,0,0,0.00194174757281553,0,0.788349514563107,406,"121",515,"Schluckauf"
"ID2377","ID2377",2377,150,1,0,0,0,21,3,19,3,0,0,1,0,0,0,0,0,0,0,0,0.757575757575758,0.00505050505050505,0,0,0,0.106060606060606,0.0151515151515152,0.095959595959596,0.0151515151515152,0,0,0.00505050505050505,0,0,0,0,0,0,0,0,0.757575757575758,150,"121",198,"Schluckauf"
"ID2378","ID2378",2378,91,0,0,0,0,8,1,6,0,0,0,0,0,0,0,0,0,1,1,0,0.842592592592593,0,0,0,0,0.0740740740740741,0.00925925925925926,0.0555555555555556,0,0,0,0,0,0,0,0,0,0.00925925925925926,0.00925925925925926,0,0.842592592592593,91,"121",108,"Schluckauf"
"ID2379","ID2379",2379,30,2,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182,0.0454545454545455,0,0,0,0.204545454545455,0,0.0681818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.681818181818182,30,"121",44,"Schluckauf"
"ID2380","ID2380",2380,50,3,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,0.046875,0.015625,0.015625,0,0.125,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,50,"121",64,"Schluckauf"
"ID2381","ID2381",2381,66,5,0,0,0,10,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.725274725274725,0.0549450549450549,0,0,0,0.10989010989011,0.010989010989011,0.0879120879120879,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0.725274725274725,66,"121",91,"Schluckauf"
"ID2382","ID2382",2382,27,2,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.771428571428571,0.0571428571428571,0,0,0,0.0285714285714286,0.114285714285714,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.771428571428571,27,"121",35,"Schluckauf"
"ID2383","ID2383",2383,50,0,0,0,0,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0.806451612903226,0,0,0,0,0.0483870967741935,0.0645161290322581,0.0645161290322581,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0,0.806451612903226,50,"121",62,"Schluckauf"
"ID2384","ID2384",2384,41,1,1,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.788461538461538,0.0192307692307692,0.0192307692307692,0,0,0.0769230769230769,0.0384615384615385,0.0384615384615385,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0.788461538461538,41,"121",52,"Schluckauf"
"ID2385","ID2385",2385,76,7,0,0,0,19,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0.666666666666667,0.0614035087719298,0,0,0,0.166666666666667,0.0526315789473684,0.043859649122807,0,0,0,0.0087719298245614,0,0,0,0,0,0,0,0,0.666666666666667,76,"121",114,"Schluckauf"
"ID2386","ID2386",2386,36,3,1,0,1,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.620689655172414,0.0517241379310345,0.0172413793103448,0,0.0172413793103448,0.189655172413793,0.0517241379310345,0.0517241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0.620689655172414,36,"121",58,"Schluckauf"
"ID2387","ID2387",2387,25,1,0,0,0,5,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0.675675675675676,0.027027027027027,0,0,0,0.135135135135135,0.027027027027027,0.027027027027027,0.0810810810810811,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0.675675675675676,25,"121",37,"Schluckauf"
"ID2388","ID2388",2388,34,3,0,1,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.723404255319149,0.0638297872340425,0,0.0212765957446809,0,0.106382978723404,0.0638297872340425,0,0.0212765957446809,0,0,0,0,0,0,0,0,0,0,0,0.723404255319149,34,"121",47,"Schluckauf"
"ID2389","ID2389",2389,24,4,0,0,0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0.0952380952380952,0,0,0,0.119047619047619,0.0476190476190476,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,24,"121",42,"Schluckauf"
"ID2390","ID2390",2390,135,14,0,0,0,20,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,0.0740740740740741,0,0,0,0.105820105820106,0.0423280423280423,0.0529100529100529,0.0105820105820106,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,135,"121",189,"Schluckauf"
"ID2391","ID2391",2391,20,2,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.0666666666666667,0,0,0,0.166666666666667,0.0666666666666667,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,20,"121",30,"Schluckauf"
"ID2392","ID2392",2392,20,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0.645161290322581,0.0967741935483871,0,0,0,0.0967741935483871,0,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0.032258064516129,0.645161290322581,20,"121",31,"Schluckauf"
"ID2393","ID2393",2393,242,33,0,0,1,33,8,26,2,0,0,0,0,0,0,0,0,0,0,0,0.701449275362319,0.0956521739130435,0,0,0.00289855072463768,0.0956521739130435,0.0231884057971014,0.0753623188405797,0.00579710144927536,0,0,0,0,0,0,0,0,0,0,0,0.701449275362319,242,"121",345,"Schluckauf"
"ID2394","ID2394",2394,258,39,0,0,0,46,18,32,2,0,0,0,1,0,0,0,1,0,0,0,0.649874055415617,0.0982367758186398,0,0,0,0.115869017632242,0.0453400503778338,0.0806045340050378,0.00503778337531486,0,0,0,0.00251889168765743,0,0,0,0.00251889168765743,0,0,0,0.649874055415617,258,"121",397,"Schluckauf"
"ID2395","ID2395",2395,18,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.111111111111111,0,0.037037037037037,0,0,0.0740740740740741,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,18,"121",27,"Schluckauf"
"ID2396","ID2396",2396,21,7,1,0,0,5,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.166666666666667,0.0238095238095238,0,0,0.119047619047619,0.0714285714285714,0.0952380952380952,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0.5,21,"121",42,"Schluckauf"
"ID2397","ID2397",2397,20,10,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0.285714285714286,0,0,0,0.0571428571428571,0.0571428571428571,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,20,"121",35,"Schluckauf"
"ID2398","ID2398",2398,89,27,0,0,0,6,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0.635714285714286,0.192857142857143,0,0,0,0.0428571428571429,0.05,0.0571428571428571,0.0214285714285714,0,0,0,0,0,0,0,0,0,0,0,0.635714285714286,89,"121",140,"Schluckauf"
"ID2399","ID2399",2399,22,6,0,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.564102564102564,0.153846153846154,0,0,0,0.128205128205128,0,0.128205128205128,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0.564102564102564,22,"121",39,"Schluckauf"
"ID2400","ID2400",2400,11,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.578947368421053,0.315789473684211,0,0,0,0.0526315789473684,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0.578947368421053,11,"121",19,"Schluckauf"
"ID2401","ID2401",2401,101,0,0,0,1,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.776923076923077,0,0,0,0.00769230769230769,0.115384615384615,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.776923076923077,101,"121",130,"Schluckauf"
"ID2402","ID2402",2402,37,1,0,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0.770833333333333,0.0208333333333333,0,0,0,0.0833333333333333,0,0.104166666666667,0,0,0,0,0,0.0208333333333333,0,0,0,0,0,0,0.770833333333333,37,"121",48,"Schluckauf"
"ID2403","ID2403",2403,63,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.887323943661972,0,0,0,0,0.028169014084507,0,0.0845070422535211,0,0,0,0,0,0,0,0,0,0,0,0,0.887323943661972,63,"121",71,"Schluckauf"
"ID2404","ID2404",2404,123,1,1,0,2,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.00666666666666667,0.00666666666666667,0,0.0133333333333333,0.06,0,0.0933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.82,123,"121",150,"Schluckauf"
"ID2405","ID2405",2405,133,3,0,0,1,14,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0.791666666666667,0.0178571428571429,0,0,0.00595238095238095,0.0833333333333333,0,0.0952380952380952,0,0,0,0.00595238095238095,0,0,0,0,0,0,0,0,0.791666666666667,133,"121",168,"Schluckauf"
"ID2406","ID2406",2406,200,0,1,0,0,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0.00416666666666667,0,0,0.0791666666666667,0.00416666666666667,0.0791666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,200,"121",240,"Schluckauf"
"ID2407","ID2407",2407,278,0,0,0,0,41,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0.817647058823529,0,0,0,0,0.120588235294118,0.00882352941176471,0.05,0.00294117647058824,0,0,0,0,0,0,0,0,0,0,0,0.817647058823529,278,"121",340,"Schluckauf"
"ID2408","ID2408",2408,116,0,0,0,0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0.885496183206107,0,0,0,0,0.0381679389312977,0.0152671755725191,0.0534351145038168,0,0,0,0,0,0,0,0,0,0,0,0.00763358778625954,0.885496183206107,116,"121",131,"Schluckauf"
"ID2409","ID2409",2409,48,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.786885245901639,0,0,0,0,0.131147540983607,0,0.0819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0.786885245901639,48,"121",61,"Schluckauf"
"ID2410","ID2410",2410,69,0,0,0,0,11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.802325581395349,0,0,0,0,0.127906976744186,0.0116279069767442,0.0581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0.802325581395349,69,"121",86,"Schluckauf"
"ID2411","ID2411",2411,74,0,0,0,0,9,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0.787234042553192,0,0,0,0,0.0957446808510638,0,0.106382978723404,0,0,0,0.0106382978723404,0,0,0,0,0,0,0,0,0.787234042553192,74,"121",94,"Schluckauf"
"ID2412","ID2412",2412,339,3,0,0,0,53,5,30,1,0,1,1,0,0,0,0,0,1,0,0,0.78110599078341,0.00691244239631336,0,0,0,0.122119815668203,0.0115207373271889,0.0691244239631336,0.00230414746543779,0,0.00230414746543779,0.00230414746543779,0,0,0,0,0,0.00230414746543779,0,0,0.78110599078341,339,"121",434,"Schluckauf"
"ID2413","ID2413",2413,212,1,1,1,0,29,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0.794007490636704,0.00374531835205993,0.00374531835205993,0.00374531835205993,0,0.108614232209738,0.00749063670411985,0.0749063670411985,0,0,0.00374531835205993,0,0,0,0,0,0,0,0,0,0.794007490636704,212,"121",267,"Schluckauf"
"ID2414","ID2414",2414,637,1,1,0,1,86,8,47,2,0,0,1,0,1,0,0,0,0,0,0,0.811464968152866,0.00127388535031847,0.00127388535031847,0,0.00127388535031847,0.109554140127389,0.0101910828025478,0.0598726114649682,0.00254777070063694,0,0,0.00127388535031847,0,0.00127388535031847,0,0,0,0,0,0,0.811464968152866,637,"121",785,"Schluckauf"
