"id","hexID","X47","X48","X49","X50","X51","X54","X55","X56","X57","X58","X59","X60","X61","X62","rel_47","rel_48","rel_49","rel_50","rel_51","rel_54","rel_55","rel_56","rel_57","rel_58","rel_59","rel_60","rel_61","rel_62","relMax","absMax","maxLevel","total","antwort"
"ID1910","ID1910",1910,6,0,49,41,33,0,0,0,0,0,1,0,0,0,0.0461538461538462,0,0.376923076923077,0.315384615384615,0.253846153846154,0,0,0,0,0,0.00769230769230769,0,0,0,0.376923076923077,49,"49",130,"Bulette"
"ID1911","ID1911",1911,9,0,47,22,10,0,0,0,0,0,0,0,0,0,0.102272727272727,0,0.534090909090909,0.25,0.113636363636364,0,0,0,0,0,0,0,0,0,0.534090909090909,47,"49",88,"Bulette"
"ID1912","ID1912",1912,2,0,20,15,4,0,0,0,0,0,0,0,0,0,0.0487804878048781,0,0.48780487804878,0.365853658536585,0.0975609756097561,0,0,0,0,0,0,0,0,0,0.48780487804878,20,"49",41,"Bulette"
"ID1913","ID1913",1913,8,0,41,33,5,0,0,0,0,0,1,0,0,2,0.0888888888888889,0,0.455555555555556,0.366666666666667,0.0555555555555556,0,0,0,0,0,0.0111111111111111,0,0,0.0222222222222222,0.455555555555556,41,"49",90,"Bulette"
"ID1914","ID1914",1914,2,0,20,11,1,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0.588235294117647,0.323529411764706,0.0294117647058824,0,0,0,0,0,0,0,0,0,0.588235294117647,20,"49",34,"Bulette"
"ID1915","ID1915",1915,3,1,40,6,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0.8,0.12,0,0,0,0,0,0,0,0,0,0,0.8,40,"49",50,"Bulette"
"ID1916","ID1916",1916,3,0,77,4,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0.916666666666667,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0.916666666666667,77,"49",84,"Bulette"
"ID1917","ID1917",1917,1,0,40,3,1,0,0,0,0,0,0,1,0,0,0.0217391304347826,0,0.869565217391304,0.0652173913043478,0.0217391304347826,0,0,0,0,0,0,0.0217391304347826,0,0,0.869565217391304,40,"49",46,"Bulette"
"ID1918","ID1918",1918,2,0,21,1,1,0,0,0,0,0,0,0,0,0,0.08,0,0.84,0.04,0.04,0,0,0,0,0,0,0,0,0,0.84,21,"49",25,"Bulette"
"ID1919","ID1919",1919,2,0,39,6,0,0,0,0,0,0,0,0,0,1,0.0416666666666667,0,0.8125,0.125,0,0,0,0,0,0,0,0,0,0.0208333333333333,0.8125,39,"49",48,"Bulette"
"ID1920","ID1920",1920,2,0,114,11,2,0,0,0,0,0,0,0,0,0,0.0155038759689922,0,0.883720930232558,0.0852713178294574,0.0155038759689922,0,0,0,0,0,0,0,0,0,0.883720930232558,114,"49",129,"Bulette"
"ID1921","ID1921",1921,2,0,62,6,1,0,0,0,0,0,0,0,0,0,0.028169014084507,0,0.873239436619718,0.0845070422535211,0.0140845070422535,0,0,0,0,0,0,0,0,0,0.873239436619718,62,"49",71,"Bulette"
"ID1922","ID1922",1922,2,0,37,1,0,0,0,0,0,0,1,0,0,1,0.0476190476190476,0,0.880952380952381,0.0238095238095238,0,0,0,0,0,0,0.0238095238095238,0,0,0.0238095238095238,0.880952380952381,37,"49",42,"Bulette"
"ID1923","ID1923",1923,4,1,36,9,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.72,0.18,0,0,0,0,0,0,0,0,0,0,0.72,36,"49",50,"Bulette"
"ID1924","ID1924",1924,4,0,37,6,1,0,0,1,0,0,0,0,0,0,0.0816326530612245,0,0.755102040816326,0.122448979591837,0.0204081632653061,0,0,0.0204081632653061,0,0,0,0,0,0,0.755102040816326,37,"49",49,"Bulette"
"ID1925","ID1925",1925,5,0,275,34,4,0,0,2,0,0,2,1,0,0,0.0154798761609907,0,0.851393188854489,0.105263157894737,0.0123839009287926,0,0,0.00619195046439629,0,0,0.00619195046439629,0.00309597523219814,0,0,0.851393188854489,275,"49",323,"Bulette"
"ID1926","ID1926",1926,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0.977272727272727,0,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0,0.977272727272727,43,"47",44,"Frikadelle"
"ID1927","ID1927",1927,376,0,9,4,0,0,0,0,0,0,1,0,0,4,0.954314720812183,0,0.0228426395939086,0.0101522842639594,0,0,0,0,0,0,0.00253807106598985,0,0,0.0101522842639594,0.954314720812183,376,"47",394,"Frikadelle"
"ID1928","ID1928",1928,200,1,7,2,2,0,0,0,0,0,1,0,0,0,0.938967136150235,0.00469483568075117,0.0328638497652582,0.00938967136150235,0.00938967136150235,0,0,0,0,0,0.00469483568075117,0,0,0,0.938967136150235,200,"47",213,"Frikadelle"
"ID1929","ID1929",1929,271,0,11,2,1,0,0,0,0,0,1,0,0,2,0.940972222222222,0,0.0381944444444444,0.00694444444444444,0.00347222222222222,0,0,0,0,0,0.00347222222222222,0,0,0.00694444444444444,0.940972222222222,271,"47",288,"Frikadelle"
"ID1930","ID1930",1930,431,0,17,1,2,0,0,1,0,0,0,0,1,1,0.949339207048458,0,0.0374449339207048,0.00220264317180617,0.00440528634361234,0,0,0.00220264317180617,0,0,0,0,0.00220264317180617,0.00220264317180617,0.949339207048458,431,"47",454,"Frikadelle"
"ID1931","ID1931",1931,446,1,11,4,1,0,0,1,0,0,1,1,0,4,0.948936170212766,0.00212765957446809,0.0234042553191489,0.00851063829787234,0.00212765957446809,0,0,0.00212765957446809,0,0,0.00212765957446809,0.00212765957446809,0,0.00851063829787234,0.948936170212766,446,"47",470,"Frikadelle"
"ID1932","ID1932",1932,179,1,16,2,1,0,0,1,0,0,0,0,0,4,0.877450980392157,0.00490196078431373,0.0784313725490196,0.00980392156862745,0.00490196078431373,0,0,0.00490196078431373,0,0,0,0,0,0.0196078431372549,0.877450980392157,179,"47",204,"Frikadelle"
"ID1933","ID1933",1933,210,0,17,4,0,1,0,0,0,0,1,0,0,4,0.886075949367089,0,0.0717299578059072,0.0168776371308017,0,0.00421940928270042,0,0,0,0,0.00421940928270042,0,0,0.0168776371308017,0.886075949367089,210,"47",237,"Frikadelle"
"ID1934","ID1934",1934,237,0,27,5,2,1,0,1,0,0,6,0,0,5,0.834507042253521,0,0.0950704225352113,0.0176056338028169,0.00704225352112676,0.00352112676056338,0,0.00352112676056338,0,0,0.0211267605633803,0,0,0.0176056338028169,0.834507042253521,237,"47",284,"Frikadelle"
"ID1935","ID1935",1935,203,0,12,11,4,0,0,1,0,0,2,0,0,1,0.867521367521368,0,0.0512820512820513,0.047008547008547,0.0170940170940171,0,0,0.00427350427350427,0,0,0.00854700854700855,0,0,0.00427350427350427,0.867521367521368,203,"47",234,"Frikadelle"
"ID1936","ID1936",1936,484,1,34,21,5,0,0,1,0,0,3,0,0,6,0.872072072072072,0.0018018018018018,0.0612612612612613,0.0378378378378378,0.00900900900900901,0,0,0.0018018018018018,0,0,0.00540540540540541,0,0,0.0108108108108108,0.872072072072072,484,"47",555,"Frikadelle"
"ID1937","ID1937",1937,924,4,60,39,12,0,0,1,1,0,1,0,0,14,0.875,0.00378787878787879,0.0568181818181818,0.0369318181818182,0.0113636363636364,0,0,0.000946969696969697,0.000946969696969697,0,0.000946969696969697,0,0,0.0132575757575758,0.875,924,"47",1056,"Frikadelle"
"ID1938","ID1938",1938,664,4,57,37,3,0,0,0,0,0,2,0,0,8,0.856774193548387,0.00516129032258065,0.0735483870967742,0.047741935483871,0.00387096774193548,0,0,0,0,0,0.00258064516129032,0,0,0.0103225806451613,0.856774193548387,664,"47",775,"Frikadelle"
"ID1939","ID1939",1939,217,0,28,24,2,0,0,0,0,0,2,0,0,2,0.789090909090909,0,0.101818181818182,0.0872727272727273,0.00727272727272727,0,0,0,0,0,0.00727272727272727,0,0,0.00727272727272727,0.789090909090909,217,"47",275,"Frikadelle"
"ID1940","ID1940",1940,224,1,21,18,3,0,0,0,0,0,2,0,0,2,0.826568265682657,0.003690036900369,0.0774907749077491,0.0664206642066421,0.011070110701107,0,0,0,0,0,0.00738007380073801,0,0,0.00738007380073801,0.826568265682657,224,"47",271,"Frikadelle"
"ID1941","ID1941",1941,203,0,59,50,9,0,0,1,0,0,2,0,0,2,0.622699386503067,0,0.180981595092025,0.153374233128834,0.0276073619631902,0,0,0.00306748466257669,0,0,0.00613496932515337,0,0,0.00613496932515337,0.622699386503067,203,"47",326,"Frikadelle"
"ID1942","ID1942",1942,365,0,94,85,14,0,0,1,0,0,1,0,0,7,0.64373897707231,0,0.165784832451499,0.149911816578483,0.0246913580246914,0,0,0.0017636684303351,0,0,0.0017636684303351,0,0,0.0123456790123457,0.64373897707231,365,"47",567,"Frikadelle"
"ID1943","ID1943",1943,100,0,31,33,7,0,0,1,0,0,0,0,0,0,0.581395348837209,0,0.180232558139535,0.191860465116279,0.0406976744186047,0,0,0.00581395348837209,0,0,0,0,0,0,0.581395348837209,100,"47",172,"Frikadelle"
"ID1944","ID1944",1944,161,1,48,40,7,1,0,1,0,0,1,0,0,5,0.607547169811321,0.00377358490566038,0.181132075471698,0.150943396226415,0.0264150943396226,0.00377358490566038,0,0.00377358490566038,0,0,0.00377358490566038,0,0,0.0188679245283019,0.607547169811321,161,"47",265,"Frikadelle"
"ID1945","ID1945",1945,674,3,339,254,56,1,0,5,0,0,10,0,0,18,0.495588235294118,0.00220588235294118,0.249264705882353,0.186764705882353,0.0411764705882353,0.000735294117647059,0,0.00367647058823529,0,0,0.00735294117647059,0,0,0.0132352941176471,0.495588235294118,674,"47",1360,"Frikadelle"
"ID1946","ID1946",1946,147,1,53,51,12,0,0,2,0,0,2,0,1,2,0.542435424354244,0.003690036900369,0.195571955719557,0.188191881918819,0.044280442804428,0,0,0.00738007380073801,0,0,0.00738007380073801,0,0.003690036900369,0.00738007380073801,0.542435424354244,147,"47",271,"Frikadelle"
"ID1947","ID1947",1947,108,1,124,43,10,0,0,1,0,0,0,0,0,4,0.371134020618557,0.00343642611683849,0.426116838487972,0.147766323024055,0.0343642611683849,0,0,0.00343642611683849,0,0,0,0,0,0.013745704467354,0.426116838487972,124,"49",291,"Bulette"
"ID1948","ID1948",1948,210,4,370,104,23,0,0,2,0,0,4,0,0,5,0.290858725761773,0.00554016620498615,0.512465373961219,0.14404432132964,0.0318559556786704,0,0,0.00277008310249307,0,0,0.00554016620498615,0,0,0.00692520775623269,0.512465373961219,370,"49",722,"Bulette"
"ID1949","ID1949",1949,159,3,276,33,13,0,0,1,0,0,9,0,0,1,0.321212121212121,0.00606060606060606,0.557575757575758,0.0666666666666667,0.0262626262626263,0,0,0.00202020202020202,0,0,0.0181818181818182,0,0,0.00202020202020202,0.557575757575758,276,"49",495,"Bulette"
"ID1950","ID1950",1950,16,0,59,18,5,0,0,0,0,0,4,0,0,1,0.155339805825243,0,0.572815533980582,0.174757281553398,0.0485436893203883,0,0,0,0,0,0.0388349514563107,0,0,0.00970873786407767,0.572815533980582,59,"49",103,"Bulette"
"ID1951","ID1951",1951,35,0,71,11,10,0,0,0,0,0,0,0,0,0,0.275590551181102,0,0.559055118110236,0.0866141732283465,0.078740157480315,0,0,0,0,0,0,0,0,0,0.559055118110236,71,"49",127,"Bulette"
"ID1952","ID1952",1952,9,0,18,24,4,0,0,0,0,0,0,1,0,0,0.160714285714286,0,0.321428571428571,0.428571428571429,0.0714285714285714,0,0,0,0,0,0,0.0178571428571429,0,0,0.428571428571429,24,"50",56,"(Brat-/Fleisch-)Klops"
"ID1953","ID1953",1953,6,0,26,26,4,0,0,1,0,0,0,0,0,1,0.09375,0,0.40625,0.40625,0.0625,0,0,0.015625,0,0,0,0,0,0.015625,0.40625,26,"49",64,"Bulette"
"ID1954","ID1954",1954,7,1,30,36,4,0,0,1,0,0,0,0,0,0,0.0886075949367089,0.0126582278481013,0.379746835443038,0.455696202531646,0.0506329113924051,0,0,0.0126582278481013,0,0,0,0,0,0,0.455696202531646,36,"50",79,"(Brat-/Fleisch-)Klops"
"ID1955","ID1955",1955,113,2,679,589,81,1,0,0,0,0,3,0,0,3,0.0768184908225697,0.00135961930659415,0.461590754588715,0.400407885791978,0.0550645819170632,0.000679809653297077,0,0,0,0,0.00203942895989123,0,0,0.00203942895989123,0.461590754588715,679,"49",1471,"Bulette"
"ID1956","ID1956",1956,28,0,157,155,21,1,0,2,0,0,1,0,0,0,0.0767123287671233,0,0.43013698630137,0.424657534246575,0.0575342465753425,0.00273972602739726,0,0.00547945205479452,0,0,0.00273972602739726,0,0,0,0.43013698630137,157,"49",365,"Bulette"
"ID1957","ID1957",1957,4,0,23,35,5,0,0,0,0,0,0,0,0,0,0.0597014925373134,0,0.343283582089552,0.522388059701492,0.0746268656716418,0,0,0,0,0,0,0,0,0,0.522388059701492,35,"50",67,"(Brat-/Fleisch-)Klops"
"ID1958","ID1958",1958,3,0,19,10,6,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0.5,0.263157894736842,0.157894736842105,0,0,0,0,0,0,0,0,0,0.5,19,"49",38,"Bulette"
"ID1959","ID1959",1959,6,0,8,9,5,0,0,0,0,0,1,1,0,0,0.2,0,0.266666666666667,0.3,0.166666666666667,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0,0,0.3,9,"50",30,"(Brat-/Fleisch-)Klops"
"ID1960","ID1960",1960,1,1,33,11,2,0,0,0,0,0,0,0,0,0,0.0208333333333333,0.0208333333333333,0.6875,0.229166666666667,0.0416666666666667,0,0,0,0,0,0,0,0,0,0.6875,33,"49",48,"Bulette"
"ID1961","ID1961",1961,5,0,65,1,0,0,0,0,0,0,0,0,0,0,0.0704225352112676,0,0.915492957746479,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0.915492957746479,65,"49",71,"Bulette"
"ID1962","ID1962",1962,2,0,41,1,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0.931818181818182,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0.931818181818182,41,"49",44,"Bulette"
"ID1963","ID1963",1963,2,0,68,3,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0,0.931506849315068,0.0410958904109589,0,0,0,0,0,0,0,0,0,0,0.931506849315068,68,"49",73,"Bulette"
"ID1964","ID1964",1964,5,0,81,1,0,0,0,1,0,0,0,0,0,0,0.0568181818181818,0,0.920454545454545,0.0113636363636364,0,0,0,0.0113636363636364,0,0,0,0,0,0,0.920454545454545,81,"49",88,"Bulette"
"ID1965","ID1965",1965,1,0,73,4,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0,0.935897435897436,0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0.935897435897436,73,"49",78,"Bulette"
"ID1966","ID1966",1966,2,1,59,4,0,0,0,1,0,0,0,0,0,0,0.0298507462686567,0.0149253731343284,0.880597014925373,0.0597014925373134,0,0,0,0.0149253731343284,0,0,0,0,0,0,0.880597014925373,59,"49",67,"Bulette"
"ID1967","ID1967",1967,0,0,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0.96,0.02,0.02,0,0,0,0,0,0,0,0,0,0.96,48,"49",50,"Bulette"
"ID1968","ID1968",1968,3,0,31,5,1,0,0,0,0,0,0,0,0,0,0.075,0,0.775,0.125,0.025,0,0,0,0,0,0,0,0,0,0.775,31,"49",40,"Bulette"
"ID1969","ID1969",1969,1,0,33,3,1,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0.868421052631579,0.0789473684210526,0.0263157894736842,0,0,0,0,0,0,0,0,0,0.868421052631579,33,"49",38,"Bulette"
"ID1970","ID1970",1970,0,0,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0.939393939393939,0.0303030303030303,0,0.0303030303030303,0,0,0,0,0,0,0,0,0.939393939393939,31,"49",33,"Bulette"
"ID1971","ID1971",1971,3,0,87,1,0,0,0,0,0,0,1,1,0,0,0.032258064516129,0,0.935483870967742,0.010752688172043,0,0,0,0,0,0,0.010752688172043,0.010752688172043,0,0,0.935483870967742,87,"49",93,"Bulette"
"ID1972","ID1972",1972,1,0,28,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0.933333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0.933333333333333,28,"49",30,"Bulette"
"ID1973","ID1973",1973,7,0,208,8,0,0,0,0,0,0,0,0,0,0,0.031390134529148,0,0.932735426008969,0.0358744394618834,0,0,0,0,0,0,0,0,0,0,0.932735426008969,208,"49",223,"Bulette"
"ID1974","ID1974",1974,453,3,19,7,1,0,0,0,0,0,1,0,0,9,0.918864097363083,0.00608519269776876,0.0385395537525355,0.0141987829614604,0.00202839756592292,0,0,0,0,0,0.00202839756592292,0,0,0.0182555780933063,0.918864097363083,453,"47",493,"Frikadelle"
"ID1975","ID1975",1975,561,0,16,6,2,0,0,0,0,0,0,0,0,2,0.955706984667802,0,0.0272572402044293,0.010221465076661,0.00340715502555366,0,0,0,0,0,0,0,0,0.00340715502555366,0.955706984667802,561,"47",587,"Frikadelle"
"ID1976","ID1976",1976,470,1,13,6,3,0,0,0,0,0,1,0,1,6,0.93812375249501,0.00199600798403194,0.0259481037924152,0.0119760479041916,0.00598802395209581,0,0,0,0,0,0.00199600798403194,0,0.00199600798403194,0.0119760479041916,0.93812375249501,470,"47",501,"Frikadelle"
"ID1977","ID1977",1977,494,0,34,1,5,1,0,1,0,0,0,0,0,6,0.911439114391144,0,0.0627306273062731,0.0018450184501845,0.00922509225092251,0.0018450184501845,0,0.0018450184501845,0,0,0,0,0,0.011070110701107,0.911439114391144,494,"47",542,"Frikadelle"
"ID1978","ID1978",1978,318,1,29,5,0,0,0,0,0,0,4,0,0,4,0.880886426592798,0.00277008310249307,0.0803324099722992,0.0138504155124654,0,0,0,0,0,0,0.0110803324099723,0,0,0.0110803324099723,0.880886426592798,318,"47",361,"Frikadelle"
"ID1979","ID1979",1979,1637,3,213,56,15,0,0,2,0,0,32,1,0,15,0.829280648429585,0.00151975683890578,0.10790273556231,0.0283687943262411,0.00759878419452888,0,0,0.00101317122593718,0,0,0.0162107396149949,0.000506585612968592,0,0.00759878419452888,0.829280648429585,1637,"47",1974,"Frikadelle"
"ID1980","ID1980",1980,301,2,44,10,3,0,0,1,0,0,8,0,0,5,0.804812834224599,0.0053475935828877,0.117647058823529,0.0267379679144385,0.00802139037433155,0,0,0.00267379679144385,0,0,0.0213903743315508,0,0,0.0133689839572193,0.804812834224599,301,"47",374,"Frikadelle"
"ID1981","ID1981",1981,274,2,51,20,4,0,0,1,0,0,13,0,0,4,0.742547425474255,0.00542005420054201,0.138211382113821,0.0542005420054201,0.010840108401084,0,0,0.002710027100271,0,0,0.035230352303523,0,0,0.010840108401084,0.742547425474255,274,"47",369,"Frikadelle"
"ID1982","ID1982",1982,323,0,26,11,11,0,0,0,0,0,1,0,0,5,0.856763925729443,0,0.0689655172413793,0.0291777188328912,0.0291777188328912,0,0,0,0,0,0.0026525198938992,0,0,0.013262599469496,0.856763925729443,323,"47",377,"Frikadelle"
"ID1983","ID1983",1983,510,0,30,24,9,0,0,2,0,0,0,0,0,4,0.880829015544041,0,0.0518134715025907,0.0414507772020725,0.0155440414507772,0,0,0.00345423143350604,0,0,0,0,0,0.00690846286701209,0.880829015544041,510,"47",579,"Frikadelle"
"ID1984","ID1984",1984,991,2,72,59,9,0,0,2,1,0,1,1,0,4,0.867775831873905,0.00175131348511384,0.0630472854640981,0.0516637478108581,0.00788091068301226,0,0,0.00175131348511384,0.000875656742556918,0,0.000875656742556918,0.000875656742556918,0,0.00350262697022767,0.867775831873905,991,"47",1142,"Frikadelle"
"ID1985","ID1985",1985,508,1,37,38,3,0,0,1,0,0,0,0,0,2,0.861016949152542,0.00169491525423729,0.0627118644067797,0.0644067796610169,0.00508474576271186,0,0,0.00169491525423729,0,0,0,0,0,0.00338983050847458,0.861016949152542,508,"47",590,"Frikadelle"
"ID1986","ID1986",1986,323,0,42,44,7,0,0,2,0,0,0,0,0,1,0.770883054892601,0,0.100238663484487,0.105011933174224,0.0167064439140811,0,0,0.00477326968973747,0,0,0,0,0,0.00238663484486874,0.770883054892601,323,"47",419,"Frikadelle"
"ID1987","ID1987",1987,161,1,34,21,3,0,0,1,0,0,1,0,0,0,0.725225225225225,0.0045045045045045,0.153153153153153,0.0945945945945946,0.0135135135135135,0,0,0.0045045045045045,0,0,0.0045045045045045,0,0,0,0.725225225225225,161,"47",222,"Frikadelle"
"ID1988","ID1988",1988,324,1,74,51,12,0,0,0,0,0,0,0,0,3,0.696774193548387,0.0021505376344086,0.159139784946237,0.109677419354839,0.0258064516129032,0,0,0,0,0,0,0,0,0.00645161290322581,0.696774193548387,324,"47",465,"Frikadelle"
"ID1989","ID1989",1989,614,4,109,63,15,0,1,2,0,0,0,0,0,5,0.755227552275523,0.00492004920049201,0.134071340713407,0.0774907749077491,0.018450184501845,0,0.001230012300123,0.002460024600246,0,0,0,0,0,0.00615006150061501,0.755227552275523,614,"47",813,"Frikadelle"
"ID1990","ID1990",1990,773,5,197,90,14,0,1,4,0,0,1,0,0,13,0.704007285974499,0.00455373406193078,0.179417122040073,0.0819672131147541,0.0127504553734062,0,0.000910746812386157,0.00364298724954463,0,0,0.000910746812386157,0,0,0.01183970856102,0.704007285974499,773,"47",1098,"Frikadelle"
"ID1991","ID1991",1991,168,0,49,39,9,0,1,4,0,1,1,0,0,4,0.608695652173913,0,0.177536231884058,0.141304347826087,0.0326086956521739,0,0.0036231884057971,0.0144927536231884,0,0.0036231884057971,0.0036231884057971,0,0,0.0144927536231884,0.608695652173913,168,"47",276,"Frikadelle"
"ID1992","ID1992",1992,182,1,151,60,12,0,0,1,0,0,8,0,0,5,0.433333333333333,0.00238095238095238,0.35952380952381,0.142857142857143,0.0285714285714286,0,0,0.00238095238095238,0,0,0.019047619047619,0,0,0.0119047619047619,0.433333333333333,182,"47",420,"Frikadelle"
"ID1993","ID1993",1993,160,2,197,64,14,1,0,0,0,0,5,0,0,1,0.36036036036036,0.0045045045045045,0.443693693693694,0.144144144144144,0.0315315315315315,0.00225225225225225,0,0,0,0,0.0112612612612613,0,0,0.00225225225225225,0.443693693693694,197,"49",444,"Bulette"
"ID1994","ID1994",1994,1004,7,1538,278,50,1,0,3,0,0,23,0,0,9,0.344661860624785,0.00240302094061105,0.527978029522829,0.095434260212839,0.017164435290079,0.000343288705801579,0,0.00102986611740474,0,0,0.00789564023343632,0,0,0.00308959835221421,0.527978029522829,1538,"49",2913,"Bulette"
"ID1995","ID1995",1995,145,1,167,42,11,0,1,1,0,0,4,0,0,3,0.386666666666667,0.00266666666666667,0.445333333333333,0.112,0.0293333333333333,0,0.00266666666666667,0.00266666666666667,0,0,0.0106666666666667,0,0,0.008,0.445333333333333,167,"49",375,"Bulette"
"ID1996","ID1996",1996,61,0,109,30,11,0,0,0,0,0,6,0,0,1,0.279816513761468,0,0.5,0.137614678899083,0.0504587155963303,0,0,0,0,0,0.0275229357798165,0,0,0.00458715596330275,0.5,109,"49",218,"Bulette"
"ID1997","ID1997",1997,146,1,209,71,22,0,0,3,0,0,1,0,0,3,0.320175438596491,0.00219298245614035,0.458333333333333,0.155701754385965,0.0482456140350877,0,0,0.00657894736842105,0,0,0.00219298245614035,0,0,0.00657894736842105,0.458333333333333,209,"49",456,"Bulette"
"ID1998","ID1998",1998,12,0,20,24,8,0,0,0,0,0,1,0,0,1,0.181818181818182,0,0.303030303030303,0.363636363636364,0.121212121212121,0,0,0,0,0,0.0151515151515152,0,0,0.0151515151515152,0.363636363636364,24,"50",66,"(Brat-/Fleisch-)Klops"
"ID1999","ID1999",1999,12,0,21,33,7,0,0,0,0,0,0,0,0,0,0.164383561643836,0,0.287671232876712,0.452054794520548,0.0958904109589041,0,0,0,0,0,0,0,0,0,0.452054794520548,33,"50",73,"(Brat-/Fleisch-)Klops"
"ID2000","ID2000",2000,7,0,46,43,10,0,0,0,0,0,1,0,0,0,0.0654205607476635,0,0.429906542056075,0.401869158878505,0.0934579439252336,0,0,0,0,0,0.00934579439252336,0,0,0,0.429906542056075,46,"49",107,"Bulette"
"ID2001","ID2001",2001,13,0,94,95,13,0,0,1,0,0,0,0,0,1,0.0599078341013825,0,0.433179723502304,0.43778801843318,0.0599078341013825,0,0,0.00460829493087558,0,0,0,0,0,0.00460829493087558,0.43778801843318,95,"50",217,"(Brat-/Fleisch-)Klops"
"ID2002","ID2002",2002,13,0,63,66,15,0,0,0,0,0,0,0,0,1,0.0822784810126582,0,0.39873417721519,0.417721518987342,0.0949367088607595,0,0,0,0,0,0,0,0,0.00632911392405063,0.417721518987342,66,"50",158,"(Brat-/Fleisch-)Klops"
"ID2003","ID2003",2003,2,1,15,15,0,0,0,0,0,0,0,0,0,0,0.0606060606060606,0.0303030303030303,0.454545454545455,0.454545454545455,0,0,0,0,0,0,0,0,0,0,0.454545454545455,15,"49",33,"Bulette"
"ID2004","ID2004",2004,4,1,17,10,1,0,0,0,0,0,0,0,0,0,0.121212121212121,0.0303030303030303,0.515151515151515,0.303030303030303,0.0303030303030303,0,0,0,0,0,0,0,0,0,0.515151515151515,17,"49",33,"Bulette"
"ID2005","ID2005",2005,4,0,20,10,1,0,0,0,0,0,0,0,0,0,0.114285714285714,0,0.571428571428571,0.285714285714286,0.0285714285714286,0,0,0,0,0,0,0,0,0,0.571428571428571,20,"49",35,"Bulette"
"ID2006","ID2006",2006,3,0,25,2,0,0,0,0,0,0,0,0,0,0,0.1,0,0.833333333333333,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0.833333333333333,25,"49",30,"Bulette"
"ID2007","ID2007",2007,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0.951219512195122,0.0487804878048781,0,0,0,0,0,0,0,0,0,0,0.951219512195122,39,"49",41,"Bulette"
"ID2008","ID2008",2008,1,1,69,2,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0136986301369863,0.945205479452055,0.0273972602739726,0,0,0,0,0,0,0,0,0,0,0.945205479452055,69,"49",73,"Bulette"
"ID2009","ID2009",2009,7,0,112,1,0,0,0,0,0,0,1,0,0,1,0.0573770491803279,0,0.918032786885246,0.00819672131147541,0,0,0,0,0,0,0.00819672131147541,0,0,0.00819672131147541,0.918032786885246,112,"49",122,"Bulette"
"ID2010","ID2010",2010,7,1,109,3,1,0,0,0,0,0,0,0,0,0,0.0578512396694215,0.00826446280991736,0.900826446280992,0.0247933884297521,0.00826446280991736,0,0,0,0,0,0,0,0,0,0.900826446280992,109,"49",121,"Bulette"
